WAREHOUSE_ID,WAREHOUSE_TYPE,LON,LAT
W1012,FOOD,-81,39
W1013,FOOD,-90,40
W1014,FOOD,-87,33
W1015,FOOD,-89,32
W1016,FOOD,-85,37
W1017,FOOD,-79,38
W1018,FOOD,-84,31
W1019,FOOD,-88,33
W1020,FOOD,-102,32
W1021,FOOD,-99,39
W1022,FOOD,-94,37
W1023,FOOD,-84,35
W1024,FOOD,-89,35
W1025,FOOD,-99,39
W1026,FOOD,-80,37
W1027,FOOD,-86,36
W1028,FOOD,-100,38
W1029,FOOD,-91,38
W1030,FOOD,-100,38
W1031,FOOD,-97,31
W1032,FOOD,-98,37
W1033,FOOD,-90,32
W1034,FOOD,-96,32
W1035,FOOD,-87,40
W1036,FOOD,-83,33
W1037,FOOD,-102,36
W1038,FOOD,-92,36
W1039,FOOD,-87,32
W1040,FOOD,-102,32
W1041,FOOD,-94,33
W1042,FOOD,-99,33
W1043,FOOD,-98,40
W1044,FOOD,-83,36
W1045,FOOD,-84,37
W1046,FOOD,-98,33
W1047,FOOD,-102,38
W1048,FOOD,-99,36
W1049,FOOD,-84,39
W1050,FOOD,-89,40
W1051,FOOD,-83,34
W1052,FOOD,-79,37
W1053,FOOD,-90,32
W1054,FOOD,-84,37
W1055,FOOD,-88,37
W1056,FOOD,-88,33
W1057,FOOD,-101,37
W1058,FOOD,-91,37
W1059,FOOD,-87,34
W1060,FOOD,-84,34
W1061,FOOD,-82,39
W1062,FOOD,-94,35
W1063,FOOD,-85,32
W1064,FOOD,-92,38
W1065,FOOD,-83,35
W1066,FOOD,-80,33
W1067,FOOD,-95,31
W1068,FOOD,-99,33
W1069,FOOD,-100,39
W1070,FOOD,-100,39
W1071,FOOD,-94,32
W1072,FOOD,-87,33
W1073,FOOD,-100,38
W1074,FOOD,-80,39
W1075,FOOD,-100,32
W1076,FOOD,-90,39
W1077,FOOD,-88,38
W1078,FOOD,-99,38
W1079,FOOD,-83,39
W1080,FOOD,-86,34
W1081,FOOD,-95,35
W1082,FOOD,-86,33
W1083,FOOD,-101,32
W1084,FOOD,-97,36
W1085,FOOD,-99,32
W1086,FOOD,-96,31
W1087,FOOD,-89,36
W1088,FOOD,-90,31
W1089,FOOD,-85,32
W1090,FOOD,-89,33
W1091,FOOD,-80,35
W1092,FOOD,-94,31
W1093,FOOD,-93,40
W1094,FOOD,-79,31
W1095,FOOD,-96,35
W1096,FOOD,-89,40
W1097,FOOD,-102,33
W1098,FOOD,-87,35
W1099,FOOD,-101,36
W1100,FOOD,-79,34
W1101,FOOD,-86,35
W1102,FOOD,-100,35
W1103,FOOD,-100,34
W1104,FOOD,-87,39
W1105,FOOD,-79,31
W1106,FOOD,-100,35
W1107,FOOD,-91,39
W1108,FOOD,-95,37
W1109,FOOD,-92,37
W1110,FOOD,-102,40
W1111,FOOD,-79,39
W1112,FOOD,-96,33
W1113,FOOD,-96,39
W1114,FOOD,-101,32
W1115,FOOD,-91,39
W1116,FOOD,-83,31
W1117,FOOD,-102,38
W1118,FOOD,-98,35
W1119,FOOD,-98,32
W1120,FOOD,-97,34
W1121,FOOD,-90,34
W1122,FOOD,-94,40
W1123,FOOD,-85,34
W1124,FOOD,-91,31
W1125,FOOD,-99,35
W1126,FOOD,-91,32
W1127,FOOD,-100,40
W1128,FOOD,-102,36
W1129,FOOD,-94,37
W1130,FOOD,-86,36
W1131,FOOD,-81,40
W1132,FOOD,-89,40
W1133,FOOD,-98,37
W1134,FOOD,-97,34
W1135,FOOD,-98,33
W1136,FOOD,-85,36
W1137,FOOD,-102,39
W1138,FOOD,-98,37
W1139,FOOD,-83,34
W1140,FOOD,-98,32
W1141,FOOD,-79,40
W1142,FOOD,-94,35
W1143,FOOD,-79,39
W1144,FOOD,-89,37
W1145,FOOD,-101,35
W1146,FOOD,-82,39
W1147,FOOD,-80,37
W1148,FOOD,-99,36
W1149,FOOD,-92,35
W1150,FOOD,-80,40
W1151,FOOD,-96,31
W1152,FOOD,-82,38
W1153,FOOD,-97,39
W1154,FOOD,-94,39
W1155,FOOD,-98,40
W1156,FOOD,-95,40
W1157,FOOD,-86,39
W1158,FOOD,-83,31
W1159,FOOD,-100,40
W1160,FOOD,-84,35
W1161,FOOD,-87,34
W1162,FOOD,-86,36
W1163,FOOD,-99,31
W1164,FOOD,-91,35
W1165,FOOD,-83,34
W1166,FOOD,-85,34
W1167,FOOD,-86,34
W1168,FOOD,-96,33
W1169,FOOD,-81,34
W1170,FOOD,-86,39
W1171,FOOD,-86,39
W1172,FOOD,-102,36
W1173,FOOD,-79,38
W1174,FOOD,-101,36
W1175,FOOD,-81,39
W1176,FOOD,-89,38
W1177,FOOD,-101,39
W1178,FOOD,-91,40
W1179,FOOD,-95,36
W1180,FOOD,-97,35
W1181,FOOD,-102,32
W1182,FOOD,-98,34
W1183,FOOD,-87,38
W1184,FOOD,-94,35
W1185,FOOD,-99,36
W1186,FOOD,-91,33
W1187,FOOD,-95,35
W1188,FOOD,-93,32
W1189,FOOD,-95,38
W1190,FOOD,-87,34
W1191,FOOD,-89,40
W1192,FOOD,-83,39
W1193,FOOD,-85,37
W1194,FOOD,-97,33
W1195,FOOD,-80,32
W1196,FOOD,-101,38
W1197,FOOD,-82,34
W1198,FOOD,-79,33
W1199,FOOD,-98,33
W1200,FOOD,-87,35
W1201,FOOD,-79,33
W1202,FOOD,-100,40
W1203,FOOD,-81,33
W1204,FOOD,-84,31
W1205,FOOD,-101,35
W1206,FOOD,-102,34
W1207,FOOD,-85,38
W1208,FOOD,-84,38
W1209,FOOD,-93,37
W1210,FOOD,-95,39
W1211,FOOD,-82,34
W1212,FOOD,-83,34
W1213,FOOD,-90,39
W1214,FOOD,-101,38
W1215,FOOD,-98,40
W1216,FOOD,-98,34
W1217,FOOD,-84,39
W1218,FOOD,-92,37
W1219,FOOD,-90,33
W1220,FOOD,-94,32
W1221,FOOD,-93,38
W1222,FOOD,-100,40
W1223,FOOD,-96,35
W1224,FOOD,-82,40
W1225,FOOD,-101,32
W1226,FOOD,-91,39
W1227,FOOD,-85,36
W1228,FOOD,-94,36
W1229,FOOD,-90,33
W1230,FOOD,-90,34
W1231,FOOD,-86,36
W1232,FOOD,-86,38
W1233,FOOD,-88,36
W1234,FOOD,-87,35
W1235,FOOD,-82,34
W1236,FOOD,-95,35
W1237,FOOD,-101,35
W1238,FOOD,-89,33
W1239,FOOD,-82,39
W1240,FOOD,-90,36
W1241,FOOD,-93,35
W1242,FOOD,-79,40
W1243,FOOD,-84,40
W1244,FOOD,-91,35
W1245,FOOD,-90,31
W1246,FOOD,-82,35
W1247,FOOD,-80,36
W1248,FOOD,-99,34
W1249,FOOD,-101,36
W1250,FOOD,-90,31
W1251,FOOD,-87,31
W1252,FOOD,-84,38
W1253,FOOD,-95,40
W1254,FOOD,-90,36
W1255,FOOD,-102,31
W1256,FOOD,-95,35
W1257,FOOD,-91,39
W1258,FOOD,-82,32
W1259,FOOD,-100,34
W1260,FOOD,-102,39
W1261,FOOD,-94,35
W1262,FOOD,-93,31
W1263,FOOD,-101,32
W1264,FOOD,-83,39
W1265,FOOD,-93,32
W1266,FOOD,-93,39
W1267,FOOD,-79,36
W1268,FOOD,-90,34
W1269,FOOD,-90,31
W1270,FOOD,-92,39
W1271,FOOD,-89,38
W1272,FOOD,-80,32
W1273,FOOD,-96,33
W1274,FOOD,-93,31
W1275,FOOD,-96,31
W1276,FOOD,-101,39
W1277,FOOD,-83,37
W1278,FOOD,-94,40
W1279,FOOD,-79,33
W1280,FOOD,-95,40
W1281,FOOD,-100,38
W1282,FOOD,-87,40
W1283,FOOD,-92,33
W1284,FOOD,-86,36
W1285,FOOD,-87,31
W1286,FOOD,-98,34
W1287,FOOD,-95,36
W1288,FOOD,-87,33
W1289,FOOD,-100,31
W1290,FOOD,-93,37
W1291,FOOD,-99,39
W1292,FOOD,-95,40
W1293,FOOD,-97,38
W1294,FOOD,-91,38
W1295,FOOD,-86,39
W1296,FOOD,-94,34
W1297,FOOD,-85,38
W1298,FOOD,-90,34
W1299,FOOD,-81,34
W1300,FOOD,-81,38
W1301,FOOD,-85,32
W1302,FOOD,-95,38
W1303,FOOD,-82,33
W1304,FOOD,-92,35
W1305,FOOD,-83,35
W1306,FOOD,-86,36
W1307,FOOD,-85,32
W1308,FOOD,-81,39
W1309,FOOD,-90,40
W1310,FOOD,-84,33
W1311,FOOD,-79,32
W1312,FOOD,-99,38
W1313,FOOD,-79,39
W1314,FOOD,-85,40
W1315,FOOD,-90,39
W1316,FOOD,-90,32
W1317,FOOD,-100,36
W1318,FOOD,-90,32
W1319,FOOD,-80,35
W1320,FOOD,-87,35
W1321,FOOD,-102,32
W1322,FOOD,-95,37
W1323,FOOD,-90,40
W1324,FOOD,-94,40
W1325,FOOD,-98,32
W1326,FOOD,-86,35
W1327,FOOD,-95,34
W1328,FOOD,-88,31
W1329,FOOD,-88,33
W1330,FOOD,-83,39
W1331,FOOD,-90,36
W1332,FOOD,-96,32
W1333,FOOD,-85,37
W1334,FOOD,-84,36
W1335,FOOD,-83,38
W1336,FOOD,-101,35
W1337,FOOD,-91,33
W1338,FOOD,-91,35
W1339,FOOD,-98,38
W1340,FOOD,-95,40
W1341,FOOD,-102,40
W1342,FOOD,-85,32
W1343,FOOD,-86,31
W1344,FOOD,-89,36
W1345,FOOD,-88,37
W1346,FOOD,-79,39
W1347,FOOD,-86,35
W1348,FOOD,-100,36
W1349,FOOD,-86,32
W1350,FOOD,-97,38
W1351,FOOD,-82,36
W1352,FOOD,-79,32
W1353,FOOD,-101,32
W1354,FOOD,-91,31
W1355,FOOD,-102,35
W1356,FOOD,-84,35
W1357,FOOD,-93,31
W1358,FOOD,-91,40
W1359,FOOD,-89,36
W1360,FOOD,-90,32
W1361,FOOD,-95,35
W1362,FOOD,-80,31
W1363,FOOD,-82,35
W1364,FOOD,-102,33
W1365,FOOD,-98,34
W1366,FOOD,-94,34
W1367,FOOD,-91,39
W1368,FOOD,-97,39
W1369,FOOD,-91,37
W1370,FOOD,-100,37
W1371,FOOD,-94,38
W1372,FOOD,-101,40
W1373,FOOD,-101,32
W1374,FOOD,-86,38
W1375,FOOD,-100,39
W1376,FOOD,-92,39
W1377,FOOD,-89,36
W1378,FOOD,-93,33
W1379,FOOD,-80,40
W1380,FOOD,-96,33
W1381,FOOD,-94,35
W1382,FOOD,-102,31
W1383,FOOD,-92,36
W1384,FOOD,-97,33
W1385,FOOD,-95,39
W1386,FOOD,-89,35
W1387,FOOD,-97,40
W1388,FOOD,-85,34
W1389,FOOD,-85,33
W1390,FOOD,-96,31
W1391,FOOD,-81,36
W1392,FOOD,-82,36
W1393,FOOD,-91,32
W1394,FOOD,-93,32
W1395,FOOD,-80,32
W1396,FOOD,-97,38
W1397,FOOD,-85,37
W1398,FOOD,-80,40
W1399,FOOD,-92,32
W1400,FOOD,-102,33
W1401,FOOD,-101,37
W1402,FOOD,-84,35
W1403,FOOD,-102,39
W1404,FOOD,-92,37
W1405,FOOD,-102,37
W1406,FOOD,-88,38
W1407,FOOD,-96,39
W1408,FOOD,-96,39
W1409,FOOD,-97,39
W1410,FOOD,-80,32
W1411,FOOD,-82,36
W1412,FOOD,-83,40
W1413,FOOD,-80,39
W1414,FOOD,-100,32
W1415,FOOD,-91,31
W1416,FOOD,-101,35
W1417,FOOD,-81,38
W1418,FOOD,-96,39
W1419,FOOD,-81,40
W1420,FOOD,-88,33
W1421,FOOD,-87,31
W1422,FOOD,-89,34
W1423,FOOD,-81,39
W1424,FOOD,-92,35
W1425,FOOD,-92,31
W1426,FOOD,-95,37
W1427,FOOD,-91,34
W1428,FOOD,-89,35
W1429,FOOD,-94,31
W1430,FOOD,-82,31
W1431,FOOD,-83,38
W1432,FOOD,-101,40
W1433,FOOD,-86,40
W1434,FOOD,-80,37
W1435,FOOD,-85,36
W1436,FOOD,-82,38
W1437,FOOD,-79,39
W1438,FOOD,-89,38
W1439,FOOD,-87,37
W1440,FOOD,-84,40
W1441,FOOD,-95,33
W1442,FOOD,-88,38
W1443,FOOD,-81,34
W1444,FOOD,-82,35
W1445,FOOD,-101,32
W1446,FOOD,-96,37
W1447,FOOD,-80,31
W1448,FOOD,-87,34
W1449,FOOD,-88,31
W1450,FOOD,-83,31
W1451,FOOD,-86,32
W1452,FOOD,-94,36
W1453,FOOD,-83,40
W1454,FOOD,-100,36
W1455,FOOD,-90,36
W1456,FOOD,-92,39
W1457,FOOD,-86,31
W1458,FOOD,-96,34
W1459,FOOD,-102,39
W1460,FOOD,-100,35
W1461,FOOD,-84,37
W1462,FOOD,-95,39
W1463,FOOD,-93,32
W1464,FOOD,-96,33
W1465,FOOD,-84,40
W1466,FOOD,-93,36
W1467,FOOD,-93,38
W1468,FOOD,-92,35
W1469,FOOD,-92,35
W1470,FOOD,-81,37
W1471,FOOD,-80,33
W1472,FOOD,-82,34
W1473,FOOD,-99,37
W1474,FOOD,-79,40
W1475,FOOD,-88,34
W1476,FOOD,-82,37
W1477,FOOD,-84,34
W1478,FOOD,-83,34
W1479,FOOD,-102,32
W1480,FOOD,-90,37
W1481,FOOD,-99,37
W1482,FOOD,-85,32
W1483,FOOD,-96,31
W1484,FOOD,-90,33
W1485,FOOD,-92,31
W1486,FOOD,-82,31
W1487,FOOD,-101,34
W1488,FOOD,-91,34
W1489,FOOD,-90,35
W1490,FOOD,-101,33
W1491,FOOD,-82,32
W1492,FOOD,-92,32
W1493,FOOD,-90,32
W1494,FOOD,-88,36
W1495,FOOD,-81,36
W1496,FOOD,-81,32
W1497,FOOD,-98,31
W1498,FOOD,-86,34
W1499,FOOD,-87,39
W1500,FOOD,-82,39
W1501,FOOD,-92,32
W1502,FOOD,-85,31
W1503,FOOD,-94,34
W1504,FOOD,-83,36
W1505,FOOD,-96,37
W1506,FOOD,-99,38
W1507,FOOD,-101,39
W1508,FOOD,-97,39
W1509,FOOD,-97,34
W1510,FOOD,-88,39
W1511,FOOD,-88,37
W1512,FOOD,-99,37
W1513,FOOD,-101,37
W1514,FOOD,-95,37
W1515,FOOD,-102,37
W1516,FOOD,-81,32
W1517,FOOD,-97,31
W1518,FOOD,-95,37
W1519,FOOD,-83,37
W1520,FOOD,-94,31
W1521,FOOD,-92,40
W1522,FOOD,-85,31
W1523,FOOD,-81,40
W1524,FOOD,-83,33
W1525,FOOD,-80,39
W1526,FOOD,-84,35
W1527,FOOD,-83,40
W1528,FOOD,-99,39
W1529,FOOD,-93,34
W1530,FOOD,-98,31
W1531,FOOD,-101,33
W1532,FOOD,-94,37
W1533,FOOD,-85,32
W1534,FOOD,-98,38
W1535,FOOD,-83,38
W1536,FOOD,-85,36
W1537,FOOD,-101,39
W1538,FOOD,-93,32
W1539,FOOD,-85,32
W1540,FOOD,-83,31
W1541,FOOD,-83,31
W1542,FOOD,-99,39
W1543,FOOD,-95,32
W1544,FOOD,-85,36
W1545,FOOD,-96,32
W1546,FOOD,-100,32
W1547,FOOD,-90,33
W1548,FOOD,-87,33
W1549,FOOD,-84,38
W1550,FOOD,-84,35
W1551,FOOD,-90,34
W1552,FOOD,-91,40
W1553,FOOD,-79,39
W1554,FOOD,-93,34
W1555,FOOD,-82,36
W1556,FOOD,-86,32
W1557,FOOD,-100,38
W1558,FOOD,-86,34
W1559,FOOD,-88,33
W1560,FOOD,-81,36
W1561,FOOD,-87,39
W1562,FOOD,-83,39
W1563,FOOD,-81,35
W1564,FOOD,-83,33
W1565,FOOD,-96,36
W1566,FOOD,-98,40
W1567,FOOD,-101,36
W1568,FOOD,-88,39
W1569,FOOD,-86,35
W1570,FOOD,-93,36
W1571,FOOD,-95,35
W1572,FOOD,-89,36
W1573,FOOD,-86,32
W1574,FOOD,-89,31
W1575,FOOD,-102,39
W1576,FOOD,-91,31
W1577,FOOD,-80,31
W1578,FOOD,-94,33
W1579,FOOD,-89,36
W1580,FOOD,-94,35
W1581,FOOD,-88,35
W1582,FOOD,-97,39
W1583,FOOD,-80,32
W1584,FOOD,-99,37
W1585,FOOD,-82,35
W1586,FOOD,-91,31
W1587,FOOD,-93,34
W1588,FOOD,-96,32
W1589,FOOD,-89,37
W1590,FOOD,-96,33
W1591,FOOD,-82,32
W1592,FOOD,-93,38
W1593,FOOD,-102,32
W1594,FOOD,-98,31
W1595,FOOD,-87,37
W1596,FOOD,-92,40
W1597,FOOD,-89,34
W1598,FOOD,-92,33
W1599,FOOD,-93,38
W1600,FOOD,-97,35
W1601,FOOD,-83,31
W1602,FOOD,-85,39
W1603,FOOD,-98,39
W1604,FOOD,-87,38
W1605,FOOD,-101,39
W1606,FOOD,-85,40
W1607,FOOD,-97,38
W1608,FOOD,-91,33
W1609,FOOD,-82,31
W1610,FOOD,-86,38
W1611,FOOD,-101,34
W1612,FOOD,-101,34
W1613,FOOD,-93,38
W1614,FOOD,-98,39
W1615,FOOD,-102,40
W1616,FOOD,-92,35
W1617,FOOD,-101,37
W1618,FOOD,-102,36
W1619,FOOD,-95,37
W1620,FOOD,-93,38
W1621,FOOD,-100,34
W1622,FOOD,-98,32
W1623,FOOD,-83,39
W1624,FOOD,-96,31
W1625,FOOD,-94,35
W1626,FOOD,-96,32
W1627,FOOD,-97,32
W1628,FOOD,-84,33
W1629,FOOD,-85,31
W1630,FOOD,-98,31
W1631,FOOD,-90,32
W1632,FOOD,-83,37
W1633,FOOD,-88,31
W1634,FOOD,-84,39
W1635,FOOD,-93,31
W1636,FOOD,-88,36
W1637,FOOD,-93,39
W1638,FOOD,-85,38
W1639,FOOD,-87,37
W1640,FOOD,-88,35
W1641,FOOD,-82,40
W1642,FOOD,-91,40
W1643,FOOD,-83,34
W1644,FOOD,-81,32
W1645,FOOD,-89,36
W1646,FOOD,-83,40
W1647,FOOD,-99,31
W1648,FOOD,-89,32
W1649,FOOD,-81,31
W1650,FOOD,-101,37
W1651,FOOD,-81,33
W1652,FOOD,-81,35
W1653,FOOD,-81,40
W1654,FOOD,-86,32
W1655,FOOD,-82,31
W1656,FOOD,-93,34
W1657,FOOD,-86,32
W1658,FOOD,-99,31
W1659,FOOD,-94,40
W1660,FOOD,-89,34
W1661,FOOD,-87,40
W1662,FOOD,-100,36
W1663,FOOD,-86,34
W1664,FOOD,-99,37
W1665,FOOD,-97,31
W1666,FOOD,-79,36
W1667,FOOD,-89,32
W1668,FOOD,-86,39
W1669,FOOD,-84,37
W1670,FOOD,-101,36
W1671,FOOD,-79,36
W1672,FOOD,-84,40
W1673,FOOD,-91,37
W1674,FOOD,-87,35
W1675,FOOD,-82,32
W1676,FOOD,-96,33
W1677,FOOD,-87,38
W1678,FOOD,-89,38
W1679,FOOD,-88,39
W1680,FOOD,-101,37
W1681,FOOD,-101,33
W1682,FOOD,-82,40
W1683,FOOD,-82,38
W1684,FOOD,-91,31
W1685,FOOD,-93,38
W1686,FOOD,-100,37
W1687,FOOD,-84,36
W1688,FOOD,-87,37
W1689,FOOD,-83,34
W1690,FOOD,-79,34
W1691,FOOD,-89,38
W1692,FOOD,-84,33
W1693,FOOD,-83,36
W1694,FOOD,-79,39
W1695,FOOD,-80,39
W1696,FOOD,-84,34
W1697,FOOD,-97,39
W1698,FOOD,-96,40
W1699,FOOD,-90,35
W1700,FOOD,-94,34
W1701,FOOD,-101,37
W1702,FOOD,-89,35
W1703,FOOD,-96,40
W1704,FOOD,-82,36
W1705,FOOD,-92,32
W1706,FOOD,-84,34
W1707,FOOD,-101,32
W1708,FOOD,-99,33
W1709,FOOD,-96,33
W1710,FOOD,-94,36
W1711,FOOD,-99,39
W1712,FOOD,-80,32
W1713,FOOD,-90,31
W1714,FOOD,-83,34
W1715,FOOD,-99,34
W1716,FOOD,-88,32
W1717,FOOD,-87,36
W1718,FOOD,-92,35
W1719,FOOD,-79,32
W1720,FOOD,-87,31
W1721,FOOD,-80,35
W1722,FOOD,-89,37
W1723,FOOD,-84,35
W1724,FOOD,-92,31
W1725,FOOD,-79,31
W1726,FOOD,-91,40
W1727,FOOD,-85,37
W1728,FOOD,-91,38
W1729,FOOD,-98,34
W1730,FOOD,-98,39
W1731,FOOD,-92,34
W1732,FOOD,-95,39
W1733,FOOD,-94,31
W1734,FOOD,-87,37
W1735,FOOD,-92,33
W1736,FOOD,-85,39
W1737,FOOD,-83,38
W1738,FOOD,-102,34
W1739,FOOD,-91,40
W1740,FOOD,-97,33
W1741,FOOD,-85,33
W1742,FOOD,-99,37
W1743,FOOD,-98,33
W1744,FOOD,-91,31
W1745,FOOD,-98,36
W1746,FOOD,-90,38
W1747,FOOD,-89,40
W1748,FOOD,-88,31
W1749,FOOD,-98,31
W1750,FOOD,-102,32
W1751,FOOD,-85,40
W1752,FOOD,-99,38
W1753,FOOD,-89,38
W1754,FOOD,-93,37
W1755,FOOD,-96,36
W1756,FOOD,-85,35
W1757,FOOD,-87,35
W1758,FOOD,-102,35
W1759,FOOD,-87,39
W1760,FOOD,-102,31
W1761,FOOD,-95,31
W1762,FOOD,-91,31
W1763,FOOD,-83,40
W1764,FOOD,-85,34
W1765,FOOD,-80,33
W1766,FOOD,-101,38
W1767,FOOD,-99,38
W1768,FOOD,-94,35
W1769,FOOD,-90,37
W1770,FOOD,-83,33
W1771,FOOD,-86,34
W1772,FOOD,-81,31
W1773,FOOD,-100,35
W1774,FOOD,-84,36
W1775,FOOD,-84,34
W1776,FOOD,-88,37
W1777,FOOD,-91,32
W1778,FOOD,-88,40
W1779,FOOD,-83,40
W1780,FOOD,-79,32
W1781,FOOD,-88,32
W1782,FOOD,-92,38
W1783,FOOD,-101,33
W1784,FOOD,-88,39
W1785,FOOD,-79,39
W1786,FOOD,-89,32
W1787,FOOD,-100,36
W1788,FOOD,-90,40
W1789,FOOD,-98,40
W1790,FOOD,-92,32
W1791,FOOD,-100,36
W1792,FOOD,-84,40
W1793,FOOD,-82,34
W1794,FOOD,-89,40
W1795,FOOD,-89,37
W1796,FOOD,-80,36
W1797,FOOD,-96,39
W1798,FOOD,-99,40
W1799,FOOD,-80,34
W1800,FOOD,-89,31
W1801,FOOD,-92,35
W1802,FOOD,-81,37
W1803,FOOD,-81,38
W1804,FOOD,-91,37
W1805,FOOD,-87,38
W1806,FOOD,-79,40
W1807,FOOD,-96,35
W1808,FOOD,-86,37
W1809,FOOD,-86,34
W1810,FOOD,-97,34
W1811,FOOD,-86,32
W1812,FOOD,-98,36
W1813,FOOD,-93,37
W1814,FOOD,-90,34
W1815,FOOD,-99,32
W1816,FOOD,-80,34
W1817,FOOD,-101,34
W1818,FOOD,-102,40
W1819,FOOD,-93,35
W1820,FOOD,-82,35
W1821,FOOD,-102,35
W1822,FOOD,-88,32
W1823,FOOD,-98,37
W1824,FOOD,-96,36
W1825,FOOD,-82,33
W1826,FOOD,-83,37
W1827,FOOD,-97,32
W1828,FOOD,-99,33
W1829,FOOD,-90,39
W1830,FOOD,-88,34
W1831,FOOD,-102,31
W1832,FOOD,-89,33
W1833,FOOD,-80,34
W1834,FOOD,-93,31
W1835,FOOD,-83,37
W1836,FOOD,-96,37
W1837,FOOD,-101,33
W1838,FOOD,-82,37
W1839,FOOD,-99,37
W1840,FOOD,-103,34
W1841,FOOD,-89,32
W1842,FOOD,-95,40
W1843,FOOD,-91,40
W1844,FOOD,-85,37
W1845,FOOD,-101,36
W1846,FOOD,-94,37
W1847,FOOD,-86,32
W1848,FOOD,-87,32
W1849,FOOD,-92,36
W1850,FOOD,-102,34
W1851,FOOD,-88,31
W1852,FOOD,-99,34
W1853,FOOD,-92,38
W1854,FOOD,-95,38
W1855,FOOD,-101,32
W1856,FOOD,-95,35
W1857,FOOD,-101,31
W1858,FOOD,-91,33
W1859,FOOD,-91,39
W1860,FOOD,-101,39
W1861,FOOD,-85,32
W1862,FOOD,-85,39
W1863,FOOD,-96,37
W1864,FOOD,-92,40
W1865,FOOD,-83,34
W1866,FOOD,-101,39
W1867,FOOD,-97,31
W1868,FOOD,-94,32
W1869,FOOD,-103,40
W1870,FOOD,-96,38
W1871,FOOD,-90,39
W1872,FOOD,-91,37
W1873,FOOD,-91,37
W1874,FOOD,-89,39
W1875,FOOD,-96,31
W1876,FOOD,-80,37
W1877,FOOD,-97,34
W1878,FOOD,-91,40
W1879,FOOD,-98,40
W1880,FOOD,-84,37
W1881,FOOD,-94,36
W1882,FOOD,-87,40
W1883,FOOD,-83,31
W1884,FOOD,-95,31
W1885,FOOD,-103,35
W1886,FOOD,-89,34
W1887,FOOD,-93,37
W1888,FOOD,-84,40
W1889,FOOD,-94,39
W1890,FOOD,-81,34
W1891,FOOD,-85,33
W1892,FOOD,-94,32
W1893,FOOD,-103,39
W1894,FOOD,-99,40
W1895,FOOD,-94,35
W1896,FOOD,-89,40
W1897,FOOD,-85,37
W1898,FOOD,-79,36
W1899,FOOD,-90,38
W1900,FOOD,-97,32
W1901,FOOD,-101,33
W1902,FOOD,-79,36
W1903,FOOD,-85,34
W1904,FOOD,-85,33
W1905,FOOD,-91,33
W1906,FOOD,-96,33
W1907,FOOD,-102,40
W1908,FOOD,-93,40
W1909,FOOD,-92,36
W1910,FOOD,-81,37
W1911,FOOD,-92,39
W1912,FOOD,-82,37
W1913,FOOD,-81,36
W1914,FOOD,-79,32
W1915,FOOD,-99,40
W1916,FOOD,-83,32
W1917,FOOD,-85,37
W1918,FOOD,-97,39
W1919,FOOD,-88,37
W1920,FOOD,-80,32
W1921,FOOD,-86,31
W1922,FOOD,-95,38
W1923,FOOD,-85,32
W1924,FOOD,-80,40
W1925,FOOD,-103,31
W1926,FOOD,-92,35
W1927,FOOD,-99,39
W1928,FOOD,-87,36
W1929,FOOD,-95,35
W1930,FOOD,-90,40
W1931,FOOD,-89,37
W1932,FOOD,-81,34
W1933,FOOD,-91,32
W1934,FOOD,-98,31
W1935,FOOD,-93,37
W1936,FOOD,-86,38
W1937,FOOD,-92,40
W1938,FOOD,-96,36
W1939,FOOD,-88,32
W1940,FOOD,-80,32
W1941,FOOD,-93,39
W1942,FOOD,-86,40
W1943,FOOD,-79,37
W1944,FOOD,-82,37
W1945,FOOD,-81,37
W1946,FOOD,-90,39
W1947,FOOD,-99,36
W1948,FOOD,-95,34
W1949,FOOD,-91,34
W1950,FOOD,-90,31
W1951,FOOD,-95,40
W1952,FOOD,-80,31
W1953,FOOD,-79,36
W1954,FOOD,-90,38
W1955,FOOD,-89,37
W1956,FOOD,-101,40
W1957,FOOD,-83,40
W1958,FOOD,-83,33
W1959,FOOD,-101,40
W1960,FOOD,-82,40
W1961,FOOD,-90,34
W1962,FOOD,-85,38
W1963,FOOD,-86,39
W1964,FOOD,-101,35
W1965,FOOD,-79,38
W1966,FOOD,-100,39
W1967,FOOD,-90,38
W1968,FOOD,-94,31
W1969,FOOD,-90,38
W1970,FOOD,-103,37
W1971,FOOD,-101,39
W1972,FOOD,-79,39
W1973,FOOD,-97,31
W1974,FOOD,-86,35
W1975,FOOD,-80,39
W1976,FOOD,-88,36
W1977,FOOD,-87,31
W1978,FOOD,-102,34
W1979,FOOD,-96,36
W1980,FOOD,-97,36
W1981,FOOD,-97,39
W1982,FOOD,-88,39
W1983,FOOD,-92,37
W1984,FOOD,-101,31
W1985,FOOD,-100,31
W1986,FOOD,-91,36
W1987,FOOD,-89,34
W1988,FOOD,-79,31
W1989,FOOD,-95,33
W1990,FOOD,-94,33
W1991,FOOD,-95,38
W1992,FOOD,-97,38
W1993,FOOD,-87,37
W1994,FOOD,-79,40
W1995,FOOD,-85,38
W1996,FOOD,-82,35
W1997,FOOD,-86,31
W1998,FOOD,-101,38
W1999,FOOD,-90,34
W2000,FOOD,-96,38
W2001,FOOD,-102,37
W2002,FOOD,-89,31
W2003,FOOD,-80,32
W2004,FOOD,-91,34
W2005,FOOD,-98,37
W2006,FOOD,-93,35
W2007,FOOD,-79,38
W2008,FOOD,-93,36
